	날짜	종가	전일비	시가	고가	저가	거래량
1364	2012.11.13	102380	10	102380	102385	102370	27133
1365	2012.11.12	102370	5	102375	102375	102365	30833
1366	2012.11.09	102365	0	102370	102380	102365	42573
1367	2012.11.08	102365	35	102355	102370	102355	18861
1368	2012.11.07	102330	0	102330	102340	102330	25104
1369	2012.11.06	102330	5	102325	102335	102325	41660
1370	2012.11.05	102325	10	102315	102325	102315	42570
1371	2012.11.02	102315	10	102315	102315	102310	35700
1372	2012.11.01	102305	25	102300	102310	102300	66014
1373	2012.10.31	102280	10	102280	102285	102275	65990
1374	2012.10.30	102270	20	102265	102270	102260	78790
1375	2012.10.29	102250	5	102265	102270	102250	102703
1376	2012.10.26	102255	20	102250	102255	102240	29093
1377	2012.10.25	102235	15	102240	102245	102235	71658
1378	2012.10.24	102220	15	102215	102220	102215	19547
1379	2012.10.23	102205	5	102210	102210	102205	23114
1380	2012.10.22	102210	15	102205	102210	102200	19465
1381	2012.10.19	102195	5	102190	102200	102185	21457
1382	2012.10.18	102190	25	102185	102190	102185	30811
1383	2012.10.17	102165	5	102170	102170	102160	19935
1384	2012.10.16	102160	0	102160	102170	102160	20870
1385	2012.10.15	102160	5	102160	102160	102155	22067
1386	2012.10.12	102155	5	102155	102155	102150	16025
1387	2012.10.11	102150	25	102160	102170	102150	17081
1388	2012.10.10	102125	25	102115	102135	102110	17141
1389	2012.10.09	102100	5	102100	102105	102100	24930
1390	2012.10.08	102095	10	102095	102100	102085	29757
1391	2012.10.05	102085	10	102090	102090	102085	42016
1392	2012.10.04	102075	30	102070	102080	102070	111746
1393	2012.10.02	102045	10	102045	102045	102040	79805
1394	2012.09.28	102035	15	102035	102035	102030	104471
1395	2012.09.27	102020	25	102020	102025	102015	56791
1396	2012.09.26	101995	5	101990	101995	101990	41437
1397	2012.09.25	101990	10	101980	101990	101980	29203
1398	2012.09.24	101980	5	101980	101985	101975	23356
1399	2012.09.21	101975	25	101970	101975	101970	17862
1400	2012.09.20	101950	25	101945	101950	101945	14998
1401	2012.09.19	101925	5	101930	101935	101925	13779
1402	2012.09.18	101930	15	101915	101930	101910	24193
1403	2012.09.17	101915	15	101915	101920	101910	30256
1404	2012.09.14	101900	5	101905	101910	101900	22425
1405	2012.09.13	101905	0	101915	101930	101900	7910
1406	2012.09.12	101905	10	101900	101905	101895	47142
1407	2012.09.11	101895	10	101885	101895	101885	27342
1408	2012.09.10	101885	0	101885	101885	101875	23435
1409	2012.09.07	101885	10	101880	101885	101875	16855
1410	2012.09.06	101875	25	101885	101885	101875	26433
1411	2012.09.05	101850	5	101855	101855	101850	36124
1412	2012.09.04	101845	5	101845	101850	101840	87518
1413	2012.09.03	101840	10	101830	101845	101830	58187
1414	2012.08.31	101830	25	101815	101830	101815	62910
1415	2012.08.30	101805	20	101805	101815	101805	34660
1416	2012.08.29	101785	15	101780	101785	101775	27099
1417	2012.08.28	101770	15	101770	101770	101765	36540
1418	2012.08.27	101755	10	101760	101760	101755	46416
1419	2012.08.24	101745	10	101740	101745	101740	24114
1420	2012.08.23	101735	20	101730	101735	101730	21951
1421	2012.08.22	101715	15	101715	101715	101710	17669
1422	2012.08.21	101700	5	101700	101700	101695	22020
1423	2012.08.20	101695	10	101695	101700	101695	43266
1424	2012.08.17	101685	0	101685	101690	101685	27348
1425	2012.08.16	101685	5	101700	101700	101685	26281
1426	2012.08.14	101680	0	101685	101690	101670	20283
1427	2012.08.13	101680	5	101685	101690	101680	28564
1428	2012.08.10	101675	5	101670	101675	101670	34943
1429	2012.08.09	101670	20	101675	101680	101660	24660
1430	2012.08.08	101650	0	101655	101660	101650	27725
1431	2012.08.07	101650	15	101640	101650	101640	25562
1432	2012.08.06	101635	0	101640	101645	101635	57382
1433	2012.08.03	101635	15	101625	101635	101625	37669
1434	2012.08.02	101620	30	101615	101620	101615	40350
1435	2012.08.01	101590	5	101590	101590	101585	53904
1436	2012.07.31	101585	10	101585	101585	101580	103144
1437	2012.07.30	101575	5	101570	101575	101565	62144
1438	2012.07.27	101570	5	101575	101575	101565	33945
1439	2012.07.26	101575	25	101575	101575	101570	29777
1440	2012.07.25	101550	20	101540	101550	101540	47166
1441	2012.07.24	101530	0	101530	101535	101530	60875
1442	2012.07.23	101530	30	101510	101530	101510	25337
1443	2012.07.20	101500	0	101505	101505	101500	68591
1444	2012.07.19	101500	40	101490	101500	101490	29213
1445	2012.07.18	101460	10	101460	101465	101455	14717
1446	2012.07.17	101450	20	101440	101450	101435	15667
1447	2012.07.16	101430	0	101430	101435	101425	21754
1448	2012.07.13	101430	30	101410	101430	101410	19700
1449	2012.07.12	101400	75	101355	101435	101350	22782
1450	2012.07.11	101325	10	101320	101330	101320	21918
1451	2012.07.10	101315	15	101315	101315	101310	17060
1452	2012.07.09	101300	10	101295	101305	101295	59711
1453	2012.07.06	101290	15	101285	101290	101280	22446
1454	2012.07.05	101275	25	101270	101280	101270	35108
1455	2012.07.04	101250	15	101245	101250	101245	24976
1456	2012.07.03	101235	5	101235	101240	101235	45969
1457	2012.07.02	101230	10	101225	101230	101225	42893
1458	2012.06.29	101220	10	101225	101225	101220	89376
1459	2012.06.28	101210	25	101210	101215	101210	50354
1460	2012.06.27	101185	5	101185	101190	101185	46950
1461	2012.06.26	101180	10	101180	101185	101175	35703
1462	2012.06.25	101170	5	101175	101175	101170	140259
1463	2012.06.22	101165	15	101165	101165	101160	24877
1464	2012.06.21	101150	20	101130	101155	101130	20084
1465	2012.06.20	101130	20	101125	101130	101120	156044
1466	2012.06.19	101110	5	101120	101120	101110	67792
1467	2012.06.18	101105	5	101110	101110	101105	18060
1468	2012.06.15	101100	10	101095	101100	101090	122214
1469	2012.06.14	101090	25	101085	101090	101085	11740
1470	2012.06.13	101065	15	101065	101065	101060	21009
1471	2012.06.12	101050	5	101055	101055	101050	28439
1472	2012.06.11	101045	10	101045	101050	101035	27479
1473	2012.06.08	101035	5	101035	101035	101030	10260
1474	2012.06.07	101030	25	101030	101030	101025	4332
1475	2012.06.05	101005	10	101005	101010	101000	4220
1476	2012.06.04	100995	20	100990	101000	100990	9477
1477	2012.06.01	100975	10	100965	100975	100965	28516
1478	2012.05.31	100965	45	100950	100965	100950	12819
1479	2012.05.30	100920	0	100925	100930	100920	48293
1480	2012.05.29	100920	10	100920	100925	100915	6810
1481	2012.05.25	100910	5	100915	100920	100910	5331
1482	2012.05.24	100905	40	100910	100910	100900	4534
1483	2012.05.23	100865	5	100865	100870	100865	21482
1484	2012.05.22	100860	10	100855	100860	100850	6926
1485	2012.05.21	100850	15	100855	100855	100845	14169
1486	2012.05.18	100835	5	100835	100835	100825	15423
1487	2012.05.17	100830	30	100825	100835	100820	22231
1488	2012.05.16	100800	5	100800	100810	100800	13009
1489	2012.05.15	100795	20	100790	100795	100790	65004
1490	2012.05.14	100775	0	100780	100785	100775	11653
1491	2012.05.11	100775	5	100775	100775	100770	3707
1492	2012.05.10	100770	25	100765	100770	100765	3477
1493	2012.05.09	100745	15	100745	100745	100740	6311
1494	2012.05.08	100730	20	100725	100730	100720	5740
1495	2012.05.07	100710	5	100710	100720	100705	8428
1496	2012.05.04	100705	15	100690	100705	100690	9231
1497	2012.05.03	100690	25	100690	100690	100685	2899
1498	2012.05.02	100665	15	100660	100665	100655	10526
1499	2012.04.30	100650	15	100650	100650	100645	18396
1500	2012.04.27	100635	20	100640	100640	100635	10257
1501	2012.04.26	100615	30	100610	100620	100610	13735
1502	2012.04.25	100585	0	100595	100595	100585	11714
1503	2012.04.24	100585	5	100590	100595	100585	15857
1504	2012.04.23	100580	10	100580	100585	100575	16513
1505	2012.04.20	100570	5	100570	100575	100570	1173
1506	2012.04.19	100565	25	100560	100570	100560	6541
1507	2012.04.18	100540	5	100540	100545	100535	1334
1508	2012.04.17	100535	15	100530	100535	100525	8950
1509	2012.04.16	100520	5	100520	100525	100515	8595
1510	2012.04.13	100515	15	100510	100520	100505	12293
1511	2012.04.12	100500	30	100500	100510	100500	6292
1512	2012.04.10	100470	10	100460	100470	100460	32307
1513	2012.04.09	100460	15	100455	100465	100450	6777
1514	2012.04.06	100445	15	100435	100450	100435	7907
1515	2012.04.05	100430	35	100420	100435	100420	8080
1516	2012.04.04	100395	15	100395	100400	100390	11512
1517	2012.04.03	100380	10	100375	100385	100375	9547
1518	2012.04.02	100370	15	100360	100370	100360	11989
1519	2012.03.30	100355	10	100355	100355	100350	15075
1520	2012.03.29	100345	30	100340	100345	100340	10317
1521	2012.03.28	100315	15	100310	100320	100310	8504
1522	2012.03.27	100300	5	100300	100305	100300	3271
1523	2012.03.26	100295	5	100290	100295	100290	33288
1524	2012.03.23	100290	15	100280	100290	100280	2739
1525	2012.03.22	100275	20	100275	100280	100275	5935
1526	2012.03.21	100255	10	100255	100255	100250	1508
1527	2012.03.20	100245	5	100245	100250	100240	2563
1528	2012.03.19	100240	15	100235	100240	100235	2413
1529	2012.03.16	100225	5	100235	100235	100225	1785
1530	2012.03.15	100220	20	100220	100225	100215	5351
1531	2012.03.14	100200	10	100200	100210	100195	8634
1532	2012.03.13	100190	5	100195	100200	100190	4245
1533	2012.03.12	100185	5	100185	100185	100180	4674
1534	2012.03.09	100180	10	100175	100180	100175	3579
1535	2012.03.08	100170	30	100165	100170	100165	1779
1536	2012.03.07	100140	5	100140	100145	100135	20852
1537	2012.03.06	100135	10	100130	100135	100130	24535
1538	2012.03.05	100125	10	100125	100135	100120	25695
1539	2012.03.02	100115	10	100115	100120	100115	9338
