	날짜	종가	전일비	시가	고가	저가	거래량
738	2015.06.03	11535	65	11580	11580	11515	16461
739	2015.06.02	11600	30	11600	11635	11600	13663
740	2015.06.01	11570	30	11655	11655	11560	13268
741	2015.05.29	11540	0	11595	11595	11530	20878
742	2015.05.28	11540	0	11540	11575	11525	23300
743	2015.05.27	11540	55	11560	11560	11530	307287
744	2015.05.26	11485	115	11405	11485	11405	35445
745	2015.05.22	11370	25	11400	11400	11355	8677
746	2015.05.21	11395	20	11425	11425	11395	3574
747	2015.05.20	11415	75	11380	11425	11380	15098
748	2015.05.19	11340	15	11315	11385	11315	11681
749	2015.05.18	11325	5	11330	11330	11310	8263
750	2015.05.15	11330	50	11360	11390	11325	24893
751	2015.05.14	11380	70	11450	11450	11375	120550
752	2015.05.13	11450	25	11430	11455	11365	60327
753	2015.05.12	11425	35	11400	11440	11400	103871
754	2015.05.11	11390	40	11335	11395	11315	28070
755	2015.05.08	11350	15	11380	11400	11340	23455
756	2015.05.07	11365	95	11290	11365	11255	36629
757	2015.05.06	11270	15	11255	11285	11250	15536
758	2015.05.04	11255	95	11210	11280	11210	33345
759	2015.04.30	11160	20	11145	11160	11135	21365
760	2015.04.29	11140	20	11160	11160	11125	30837
761	2015.04.28	11160	40	11200	11200	11160	17452
762	2015.04.27	11200	50	11250	11250	11195	42183
763	2015.04.24	11250	25	11250	11275	11250	10576
764	2015.04.23	11275	10	11285	11305	11275	13625
765	2015.04.22	11265	40	11305	11315	11250	128415
766	2015.04.21	11305	35	11265	11320	11265	13719
767	2015.04.20	11270	35	11345	11355	11270	26740
768	2015.04.17	11305	55	11350	11350	11305	125907
769	2015.04.16	11360	60	11420	11420	11345	233041
770	2015.04.15	11420	10	11410	11450	11360	20429
771	2015.04.14	11410	40	11450	11475	11410	19490
772	2015.04.13	11450	60	11420	11450	11350	33543
773	2015.04.10	11390	15	11440	11440	11390	9809
774	2015.04.09	11405	30	11365	11425	11365	26335
775	2015.04.08	11375	15	11380	11425	11375	18736
776	2015.04.07	11360	40	11350	11385	11345	20816
777	2015.04.06	11320	80	11400	11400	11310	59753
778	2015.04.03	11400	35	11450	11450	11395	23469
779	2015.04.02	11435	60	11485	11485	11435	50859
780	2015.04.01	11495	60	11590	11590	11495	24171
781	2015.03.31	11555	30	11540	11595	11530	28030
782	2015.03.30	11525	10	11535	11535	11500	14031
783	2015.03.27	11515	35	11565	11565	11500	14164
784	2015.03.26	11550	60	11455	11560	11450	28054
785	2015.03.25	11490	40	11560	11560	11485	28339
786	2015.03.24	11530	95	11595	11750	11525	55035
787	2015.03.23	11625	70	11680	11680	11610	22538
788	2015.03.20	11695	65	11635	11725	11635	11058
789	2015.03.19	11630	140	11700	11700	11470	68698
790	2015.03.18	11770	5	11745	11770	11715	18763
791	2015.03.17	11765	40	11845	11845	11765	23337
792	2015.03.16	11805	35	11850	11850	11790	32558
793	2015.03.13	11770	20	11795	11795	11700	28079
794	2015.03.12	11790	55	11795	11840	11750	86938
795	2015.03.11	11735	45	11720	11775	11700	33686
796	2015.03.10	11690	110	11585	11695	11585	15029
797	2015.03.09	11580	125	11520	11580	11520	44930
798	2015.03.06	11455	5	11460	11495	11450	8579
799	2015.03.05	11460	35	11410	11470	11410	9423
800	2015.03.04	11425	10	11435	11440	11405	11692
801	2015.03.03	11435	35	11470	11495	11425	14725
802	2015.03.02	11470	25	11525	11525	11460	11057
803	2015.02.27	11445	5	11505	11505	11445	3157
804	2015.02.26	11450	5	11455	11475	11430	10896
805	2015.02.25	11455	105	11535	11535	11455	30806
806	2015.02.24	11560	10	11550	11560	11525	11254
807	2015.02.23	11550	80	11490	11570	11485	52942
808	2015.02.17	11470	10	11500	11500	11450	7389
809	2015.02.16	11480	40	11495	11495	11395	16123
810	2015.02.13	11440	125	11455	11500	11430	16334
811	2015.02.12	11565	140	11480	11565	11480	37510
812	2015.02.11	11425	65	11450	11450	11425	7137
813	2015.02.10	11360	65	11450	11450	11360	8584
814	2015.02.09	11425	45	11465	11465	11420	29971
815	2015.02.06	11380	5	11350	11380	11315	9480
816	2015.02.05	11375	70	11380	11380	11305	6863
817	2015.02.04	11305	145	11465	11465	11300	46306
818	2015.02.03	11450	40	11495	11495	11430	11611
819	2015.02.02	11490	95	11415	11500	11415	14965
820	2015.01.30	11395	10	11480	11480	11395	22955
821	2015.01.29	11385	85	11340	11395	11315	17411
822	2015.01.28	11300	30	11280	11310	11240	9320
823	2015.01.27	11270	20	11275	11290	11260	4781
824	2015.01.26	11250	55	11285	11285	11225	46489
825	2015.01.23	11305	0	11365	11365	11290	19053
826	2015.01.22	11305	5	11300	11340	11290	15643
827	2015.01.21	11300	30	11320	11365	11285	11343
828	2015.01.20	11330	80	11270	11330	11250	136785
829	2015.01.19	11250	10	11240	11300	11235	26156
830	2015.01.16	11240	50	11280	11385	11210	17410
831	2015.01.15	11290	5	11335	11335	11275	10028
832	2015.01.14	11285	10	11275	11285	11225	16659
833	2015.01.13	11275	10	11280	11310	11240	17262
834	2015.01.12	11285	115	11375	11375	11270	25696
835	2015.01.09	11400	40	11420	11420	11395	11853
836	2015.01.08	11440	25	11490	11490	11425	7162
837	2015.01.07	11465	5	11475	11490	11410	15385
838	2015.01.06	11470	75	11580	11580	11460	34243
839	2015.01.05	11545	55	11495	11580	11495	14559
840	2015.01.02	11490	10	11520	11520	11460	16277
841	2014.12.30	11500	20	11580	11600	11430	16907
842	2014.12.29	11480	10	11600	11650	11450	42239
843	2014.12.26	11680	25	11700	11700	11650	13978
844	2014.12.24	11705	5	11725	11735	11685	11086
845	2014.12.23	11700	60	11650	11720	11640	11612
846	2014.12.22	11640	50	11735	11735	11600	11032
847	2014.12.19	11690	5	11685	11700	11650	28035
848	2014.12.18	11685	5	11650	11730	11650	20342
849	2014.12.17	11690	150	11540	11690	11480	44645
850	2014.12.16	11540	150	11690	11690	11540	34421
851	2014.12.15	11690	75	11800	11800	11675	10130
852	2014.12.12	11765	75	11700	11765	11700	19951
853	2014.12.11	11690	5	11660	11690	11615	11411
854	2014.12.10	11695	60	11800	11800	11675	21081
855	2014.12.09	11755	115	11860	11860	11755	29145
856	2014.12.08	11870	50	11880	11915	11835	62051
857	2014.12.05	11820	25	11865	11865	11775	11532
858	2014.12.04	11845	25	11825	11850	11810	20551
859	2014.12.03	11820	55	11800	11845	11800	20337
860	2014.12.02	11765	55	11755	11780	11725	20378
861	2014.12.01	11820	70	11760	11885	11760	29846
862	2014.11.28	11750	95	11655	11750	11655	6278
863	2014.11.27	11655	85	11680	11725	11655	24294
864	2014.11.26	11740	50	11765	11765	11735	7250
865	2014.11.25	11790	40	11755	11835	11755	22073
866	2014.11.24	11830	5	11830	11835	11770	39195
867	2014.11.21	11835	5	11820	11850	11765	25885
868	2014.11.20	11840	105	11755	11860	11755	22210
869	2014.11.19	11735	60	11635	11745	11635	13755
870	2014.11.18	11675	45	11630	11680	11630	16083
871	2014.11.17	11630	45	11680	11705	11615	27319
872	2014.11.14	11675	30	11645	11690	11640	10210
873	2014.11.13	11645	5	11690	11690	11625	13930
874	2014.11.12	11650	85	11565	11690	11565	29990
875	2014.11.11	11565	65	11540	11600	11530	19447
876	2014.11.10	11500	115	11590	11590	11500	22484
877	2014.11.07	11615	70	11555	11615	11555	53115
878	2014.11.06	11545	70	11495	11625	11495	71703
879	2014.11.05	11475	30	11400	11475	11395	21950
880	2014.11.04	11445	45	11435	11590	11405	30142
881	2014.11.03	11400	70	11330	11425	11275	52469
882	2014.10.31	11330	120	11165	11330	11165	36895
883	2014.10.30	11210	105	11165	11210	11165	19028
884	2014.10.29	11105	45	11130	11130	11095	10903
885	2014.10.28	11150	25	11165	11165	11140	8769
886	2014.10.27	11175	45	11265	11265	11155	12153
887	2014.10.24	11220	25	11235	11265	11205	34000
888	2014.10.23	11195	25	11215	11215	11185	16153
889	2014.10.22	11170	10	11220	11220	11160	19654
890	2014.10.21	11180	65	11215	11235	11170	15723
891	2014.10.20	11245	50	11300	11300	11235	27974
892	2014.10.17	11295	40	11300	11300	11250	10007
893	2014.10.16	11255	40	11255	11265	11215	30816
894	2014.10.15	11295	5	11315	11355	11280	28884
895	2014.10.14	11300	25	11340	11340	11270	31388
896	2014.10.13	11325	30	11395	11405	11315	54507
897	2014.10.10	11355	45	11425	11425	11350	24996
898	2014.10.08	11400	90	11310	11400	11285	33272
899	2014.10.07	11310	40	11335	11360	11285	30072
900	2014.10.06	11350	95	11300	11380	11300	33368
901	2014.10.02	11255	30	11325	11325	11225	41535
902	2014.10.01	11285	70	11235	11295	11230	48293
903	2014.09.30	11215	35	11180	11230	11165	35822
904	2014.09.29	11180	105	11085	11185	11085	13400
905	2014.09.26	11075	0	11075	11080	11050	6139
906	2014.09.25	11075	45	11050	11080	11050	4805
907	2014.09.24	11030	5	11045	11050	11025	4514
908	2014.09.23	11035	25	11060	11105	11025	15533
909	2014.09.22	11060	40	11120	11120	11035	12660
910	2014.09.19	11100	40	11065	11120	11055	22862
911	2014.09.18	11060	70	11000	11065	11000	14813
912	2014.09.17	10990	5	10995	11010	10955	14858
913	2014.09.16	10995	30	11020	11025	10970	14349
914	2014.09.15	11025	55	10960	11050	10955	25077
915	2014.09.12	10970	15	10945	11040	10945	23255
916	2014.09.11	10985	125	10895	10985	10895	28418
917	2014.09.05	10860	50	10840	10895	10825	19577
918	2014.09.04	10810	20	10825	10825	10795	14058
919	2014.09.03	10830	15	10815	10845	10790	10245
920	2014.09.02	10815	50	10780	10815	10750	29632
921	2014.09.01	10765	10	10760	10785	10755	12708
922	2014.08.29	10775	0	10780	10785	10765	16257
923	2014.08.28	10775	0	10775	10775	10755	16810
924	2014.08.27	10775	20	10790	10790	10760	10015
925	2014.08.26	10795	35	10825	10825	10795	11864
926	2014.08.25	10830	35	10845	10860	10815	5141
927	2014.08.22	10795	60	10855	10855	10795	11570
928	2014.08.21	10855	0	10875	10875	10845	4638
929	2014.08.20	10855	50	10810	10855	10810	5840
930	2014.08.19	10805	0	10805	10815	10790	7819
931	2014.08.18	10805	40	10875	10875	10790	13879
932	2014.08.14	10845	75	10920	10940	10845	12371
933	2014.08.13	10920	10	10900	10930	10895	4968
934	2014.08.12	10910	35	10940	10945	10900	25647
935	2014.08.11	10945	50	10980	10980	10930	19901
936	2014.08.08	10995	15	11030	11055	10980	47861
937	2014.08.07	11010	30	11000	11020	10945	7143
938	2014.08.06	10980	55	10950	10990	10945	14502
939	2014.08.05	10925	55	10980	10980	10925	16964
940	2014.08.04	10980	35	11015	11015	10935	9580
941	2014.08.01	11015	100	10945	11015	10930	33336
942	2014.07.31	10915	50	10865	10915	10865	10799
943	2014.07.30	10865	5	10890	10895	10855	8252
944	2014.07.29	10870	25	10890	10890	10865	13290
945	2014.07.28	10895	5	10920	10920	10860	7553
946	2014.07.25	10900	25	10930	10960	10900	9536
947	2014.07.24	10925	70	10855	10925	10855	8155
948	2014.07.23	10855	10	10865	10865	10840	6859
949	2014.07.22	10865	25	10890	10895	10855	6172
950	2014.07.21	10890	30	10920	10920	10890	9389
951	2014.07.18	10920	0	10920	10955	10915	8126
952	2014.07.17	10920	30	10945	10955	10885	15542
953	2014.07.16	10950	45	10895	10975	10890	229765
954	2014.07.15	10905	95	10840	10905	10795	15694
955	2014.07.14	10810	0	10775	10815	10775	5428
956	2014.07.11	10810	70	10745	10825	10745	284469
957	2014.07.10	10740	10	10730	10740	10720	4519
958	2014.07.09	10730	5	10735	10735	10730	3890
959	2014.07.08	10735	15	10725	10735	10720	3409
960	2014.07.07	10720	15	10695	10720	10695	8513
961	2014.07.04	10705	5	10690	10710	10690	6560
962	2014.07.03	10700	5	10700	10710	10700	13089
963	2014.07.02	10705	15	10720	10720	10690	13560
964	2014.07.01	10720	5	10725	10740	10720	12237
965	2014.06.30	10725	20	10755	10755	10720	31704
966	2014.06.27	10745	35	10795	10795	10745	35403
967	2014.06.26	10780	35	10815	10815	10775	14701
968	2014.06.25	10815	25	10810	10820	10805	8595
969	2014.06.24	10790	5	10810	10810	10780	1548
970	2014.06.23	10785	20	10820	10820	10785	3598
971	2014.06.20	10805	20	10820	10820	10790	10187
972	2014.06.19	10785	50	10835	10835	10785	8405
973	2014.06.18	10835	0	10835	10845	10835	4130
974	2014.06.17	10835	25	10820	10835	10815	14142
975	2014.06.16	10810	15	10830	10830	10795	6328
976	2014.06.13	10795	15	10795	10795	10775	10651
977	2014.06.12	10780	20	10790	10790	10760	17374
978	2014.06.11	10760	15	10795	10795	10760	4841
979	2014.06.10	10775	0	10795	10795	10750	14099
980	2014.06.09	10775	30	10840	10840	10775	15680
981	2014.06.05	10805	20	10850	10870	10795	236926
982	2014.06.03	10825	25	10860	10860	10825	7554
983	2014.06.02	10850	30	10855	10855	10815	7918
984	2014.05.30	10820	0	10830	10830	10790	5678
985	2014.05.29	10820	5	10830	10830	10820	4616
986	2014.05.28	10825	20	10870	10870	10825	3622
987	2014.05.27	10845	0	10845	10850	10835	4552
988	2014.05.26	10845	5	10825	10855	10825	3159
989	2014.05.23	10840	5	10840	10870	10840	4314
990	2014.05.22	10845	35	10880	10880	10840	3615
991	2014.05.21	10880	10	10845	10880	10845	11178
992	2014.05.20	10870	45	10820	10875	10820	10857
993	2014.05.19	10825	35	10830	10860	10825	5822
994	2014.05.16	10860	10	10900	10900	10850	9424
995	2014.05.15	10850	50	10900	10900	10850	7386
996	2014.05.14	10900	60	10845	10900	10820	28955
997	2014.05.13	10840	20	10880	10880	10840	14119
998	2014.05.12	10860	10	10845	10870	10845	16810
999	2014.05.09	10850	5	10895	10895	10820	26702
1000	2014.05.08	10845	10	10855	10865	10835	16531
1001	2014.05.07	10855	70	10925	10925	10855	28360
1002	2014.05.02	10925	15	10960	10960	10920	10248
1003	2014.04.30	10940	10	10970	10970	10920	18021
1004	2014.04.29	10930	50	11010	11010	10915	41072
1005	2014.04.28	10980	45	11025	11025	10980	14731
1006	2014.04.25	11025	10	11040	11045	10990	6791
1007	2014.04.24	11015	10	11050	11050	10990	7919
1008	2014.04.23	11025	20	11055	11055	11000	6549
1009	2014.04.22	11005	15	11000	11025	10985	14419
1010	2014.04.21	10990	5	10970	10995	10970	13984
1011	2014.04.18	10985	15	11005	11005	10980	12026
1012	2014.04.17	11000	10	11000	11000	10965	12478
1013	2014.04.16	10990	45	11045	11060	10990	17708
1014	2014.04.15	11035	40	11010	11045	11005	16412
1015	2014.04.14	10995	20	11000	11025	10995	9761
1016	2014.04.11	10975	45	10995	11045	10960	28375
1017	2014.04.10	11020	25	11050	11050	10935	80798
1018	2014.04.09	11045	115	11200	11200	11035	59708
1019	2014.04.08	11160	25	11205	11205	11155	14876
1020	2014.04.07	11185	10	11165	11190	11150	24237
1021	2014.04.04	11175	35	11210	11215	11175	11403
1022	2014.04.03	11210	10	11205	11220	11200	13272
1023	2014.04.02	11200	30	11205	11210	11190	14502
1024	2014.04.01	11230	60	11265	11265	11225	25721
1025	2014.03.31	11290	45	11380	11380	11290	7391
1026	2014.03.28	11335	20	11325	11340	11315	6321
1027	2014.03.27	11355	20	11400	11400	11350	4498
1028	2014.03.26	11375	65	11405	11405	11375	7209
1029	2014.03.25	11440	20	11420	11440	11395	5930
1030	2014.03.24	11420	15	11420	11460	11415	18619
1031	2014.03.21	11435	30	11420	11465	11415	14207
1032	2014.03.20	11405	55	11420	11420	11375	16432
1033	2014.03.19	11350	25	11350	11355	11310	4310
1034	2014.03.18	11325	10	11300	11325	11285	16660
1035	2014.03.17	11315	50	11390	11390	11310	23550
1036	2014.03.14	11365	50	11350	11365	11340	11209
1037	2014.03.13	11315	20	11350	11350	11295	3573
1038	2014.03.12	11335	55	11315	11335	11300	10337
1039	2014.03.11	11280	25	11320	11320	11265	12604
1040	2014.03.10	11305	60	11245	11305	11245	16390
1041	2014.03.07	11245	35	11305	11305	11245	17749
1042	2014.03.06	11280	75	11355	11365	11275	14678
1043	2014.03.05	11355	20	11330	11370	11320	5724
1044	2014.03.04	11375	45	11350	11375	11350	5675
1045	2014.03.03	11330	15	11335	11390	11325	4609
1046	2014.02.28	11315	5	11290	11320	11265	10696
1047	2014.02.27	11310	30	11325	11330	11285	2627
1048	2014.02.26	11280	75	11375	11380	11275	9711
1049	2014.02.25	11355	20	11375	11375	11320	2293
1050	2014.02.24	11375	10	11405	11415	11340	11492
1051	2014.02.21	11365	20	11355	11390	11340	34588
1052	2014.02.20	11345	55	11320	11360	11320	21578
1053	2014.02.19	11290	0	11270	11315	11270	13385
1054	2014.02.18	11290	45	11245	11290	11235	8011
1055	2014.02.17	11245	15	11225	11250	11220	61563
1056	2014.02.14	11260	25	11310	11310	11240	20298
1057	2014.02.13	11285	20	11255	11290	11245	15971
1058	2014.02.12	11265	80	11310	11345	11265	22993
1059	2014.02.11	11345	20	11340	11370	11340	3076
1060	2014.02.10	11365	25	11380	11380	11340	15279
1061	2014.02.07	11390	50	11400	11400	11370	15930
1062	2014.02.06	11440	10	11420	11440	11375	17600
1063	2014.02.05	11430	50	11420	11475	11410	14555
1064	2014.02.04	11480	10	11530	11545	11460	20316
1065	2014.02.03	11490	145	11365	11490	11365	22893
1066	2014.01.29	11345	120	11410	11410	11330	74622
1067	2014.01.28	11465	10	11475	11475	11420	65880
1068	2014.01.27	11475	35	11500	11530	11470	48571
1069	2014.01.24	11440	60	11425	11440	11385	20382
1070	2014.01.23	11380	60	11350	11380	11325	9153
1071	2014.01.22	11320	30	11320	11345	11315	59009
1072	2014.01.21	11290	15	11285	11290	11265	8517
1073	2014.01.20	11275	35	11240	11290	11240	4815
1074	2014.01.17	11240	25	11235	11260	11235	24924
1075	2014.01.16	11265	5	11275	11295	11265	43372
1076	2014.01.15	11260	25	11250	11270	11245	17479
1077	2014.01.14	11235	25	11220	11235	11200	7070
1078	2014.01.13	11210	55	11250	11265	11200	20260
1079	2014.01.10	11265	5	11295	11295	11250	16387
1080	2014.01.09	11260	20	11320	11340	11260	10334
1081	2014.01.08	11280	55	11335	11335	11280	10064
1082	2014.01.07	11335	35	11340	11345	11265	149498
1083	2014.01.06	11300	115	11185	11310	11185	18361
1084	2014.01.03	11185	65	11120	11200	11120	12512
1085	2014.01.02	11120	75	11225	11225	11110	222068
1086	2013.12.30	11195	10	11170	11195	11170	6012
1087	2013.12.27	11185	50	11295	11300	11175	307644
1088	2013.12.26	11725	5	11720	11735	11710	6344
1089	2013.12.24	11720	25	11745	11745	11720	115745
1090	2013.12.23	11745	5	11750	11750	11715	6585
1091	2013.12.20	11750	30	11750	11760	11715	29093
1092	2013.12.19	11720	85	11700	11735	11640	10428
1093	2013.12.18	11635	5	11640	11640	11630	1367
1094	2013.12.17	11630	15	11685	11685	11625	5726
1095	2013.12.16	11645	5	11690	11690	11630	10414
1096	2013.12.13	11640	15	11670	11670	11640	6180
1097	2013.12.12	11625	25	11670	11670	11625	17750
1098	2013.12.11	11650	10	11640	11655	11630	11230
1099	2013.12.10	11640	15	11660	11660	11630	14402
1100	2013.12.09	11655	55	11710	11710	11655	31914
1101	2013.12.06	11710	15	11700	11720	11700	5697
1102	2013.12.05	11725	5	11740	11745	11720	7222
1103	2013.12.04	11730	5	11765	11765	11730	4730
1104	2013.12.03	11735	30	11725	11755	11725	9332
1105	2013.12.02	11705	15	11710	11720	11695	5898
1106	2013.11.29	11720	25	11735	11735	11715	14312
1107	2013.11.28	11745	10	11735	11775	11730	13063
1108	2013.11.27	11735	5	11760	11760	11730	2717
1109	2013.11.26	11730	25	11760	11760	11725	5061
1110	2013.11.25	11755	25	11725	11755	11710	6585
1111	2013.11.22	11730	50	11760	11760	11725	27192
1112	2013.11.21	11780	80	11745	11780	11710	33597
1113	2013.11.20	11700	20	11700	11705	11675	19218
1114	2013.11.19	11680	30	11710	11715	11680	11322
1115	2013.11.18	11710	60	11720	11760	11710	13650
1116	2013.11.15	11770	55	11870	11870	11770	9885
1117	2013.11.14	11825	40	11850	11850	11790	31282
1118	2013.11.13	11865	0	11915	11915	11850	102508
1119	2013.11.12	11865	5	11910	11910	11825	36313
1120	2013.11.11	11860	70	11780	11860	11780	106605
1121	2013.11.08	11790	40	11760	11790	11755	36792
1122	2013.11.07	11750	0	11735	11755	11730	8829
1123	2013.11.06	11750	5	11770	11770	11735	28581
1124	2013.11.05	11755	5	11770	11770	11745	15906
1125	2013.11.04	11760	15	11765	11765	11745	15950
1126	2013.11.01	11745	15	11750	11775	11745	16939
1127	2013.10.31	11730	5	11750	11750	11720	8551
1128	2013.10.30	11735	15	11780	11780	11735	14148
1129	2013.10.29	11750	0	11750	11755	11735	6767
1130	2013.10.28	11750	10	11790	11800	11735	17219
1131	2013.10.25	11760	20	11740	11770	11725	37565
1132	2013.10.24	11740	45	11695	11740	11670	71598
1133	2013.10.23	11695	35	11715	11715	11680	26467
1134	2013.10.22	11730	30	11740	11780	11730	15859
1135	2013.10.21	11760	20	11740	11760	11740	11939
1136	2013.10.18	11740	40	11805	11805	11740	10896
1137	2013.10.17	11780	20	11840	11840	11775	8674
1138	2013.10.16	11800	10	11840	11840	11795	10024
1139	2013.10.15	11810	60	11840	11845	11810	13344
1140	2013.10.14	11870	0	11910	11910	11855	3900
1141	2013.10.11	11870	20	11865	11870	11830	30400
1142	2013.10.10	11890	10	11900	11920	11890	7141
1143	2013.10.08	11880	25	11865	11900	11865	8050
1144	2013.10.07	11855	0	11895	11895	11835	11778
1145	2013.10.04	11855	40	11910	11910	11850	55375
1146	2013.10.02	11895	5	11885	11910	11875	6761
1147	2013.10.01	11890	20	11935	11935	11885	14019
1148	2013.09.30	11910	20	11940	11940	11890	22778
1149	2013.09.27	11890	15	11950	11950	11885	25682
1150	2013.09.26	11905	30	11970	11970	11880	17278
1151	2013.09.25	11935	55	11925	11940	11885	38253
1152	2013.09.24	11880	20	11950	11950	11880	29998
1153	2013.09.23	11900	110	12010	12010	11900	36245
1154	2013.09.17	12010	25	12000	12035	12000	62342
1155	2013.09.16	11985	65	12025	12025	11970	31120
1156	2013.09.13	12050	45	12000	12050	11990	123334
1157	2013.09.12	12005	50	12050	12050	11980	50669
1158	2013.09.11	12055	35	12020	12065	12010	107079
1159	2013.09.10	12020	25	12045	12050	11995	31481
1160	2013.09.09	12045	70	12105	12105	12045	27419
1161	2013.09.06	12115	45	12210	12210	12115	40058
1162	2013.09.05	12160	20	12125	12180	12080	42282
1163	2013.09.04	12140	20	12190	12210	12140	46471
1164	2013.09.03	12160	35	12195	12195	12120	17814
1165	2013.09.02	12195	95	12290	12290	12195	32102
1166	2013.08.30	12290	5	12255	12305	12255	20156
1167	2013.08.29	12285	65	12355	12360	12275	233073
1168	2013.08.28	12350	20	12385	12400	12350	19763
1169	2013.08.27	12370	40	12330	12370	12330	11210
1170	2013.08.26	12330	45	12365	12365	12320	14513
1171	2013.08.23	12375	65	12440	12440	12355	136142
1172	2013.08.22	12440	60	12390	12480	12390	41300
1173	2013.08.21	12380	40	12430	12430	12365	34217
1174	2013.08.20	12420	60	12400	12450	12380	71912
1175	2013.08.19	12360	25	12325	12360	12315	40197
1176	2013.08.16	12335	60	12445	12445	12330	59669
1177	2013.08.14	12395	35	12380	12410	12380	10327
1178	2013.08.13	12360	20	12355	12380	12350	5840
1179	2013.08.12	12340	20	12305	12340	12305	3154
1180	2013.08.09	12320	15	12310	12325	12290	22665
1181	2013.08.08	12335	60	12395	12395	12320	16916
1182	2013.08.07	12395	40	12365	12410	12345	8320
1183	2013.08.06	12355	10	12325	12360	12315	9421
1184	2013.08.05	12345	105	12450	12450	12335	20279
1185	2013.08.02	12450	15	12450	12480	12450	10028
1186	2013.08.01	12435	5	12415	12435	12400	4985
1187	2013.07.31	12430	100	12360	12430	12355	19568
1188	2013.07.30	12330	35	12330	12345	12315	12755
1189	2013.07.29	12295	15	12355	12355	12280	3443
1190	2013.07.26	12310	55	12375	12375	12295	10521
1191	2013.07.25	12365	35	12350	12385	12350	3003
1192	2013.07.24	12330	50	12380	12380	12330	11856
1193	2013.07.23	12380	15	12390	12390	12355	6523
1194	2013.07.22	12395	35	12465	12465	12380	4114
1195	2013.07.19	12430	40	12470	12475	12410	13630
1196	2013.07.18	12470	60	12420	12480	12375	12784
1197	2013.07.17	12410	25	12400	12410	12355	13052
1198	2013.07.16	12385	45	12450	12450	12375	21305
1199	2013.07.15	12430	25	12510	12510	12410	6654
1200	2013.07.12	12455	20	12400	12470	12390	16298
1201	2013.07.11	12435	150	12500	12500	12420	121958
1202	2013.07.10	12585	50	12640	12655	12570	21715
1203	2013.07.09	12635	120	12720	12720	12635	22969
1204	2013.07.08	12755	90	12705	12765	12705	27906
1205	2013.07.05	12665	55	12600	12670	12595	10460
1206	2013.07.04	12610	55	12665	12665	12600	25371
1207	2013.07.03	12665	105	12605	12670	12600	24100
1208	2013.07.02	12560	20	12545	12560	12510	10245
1209	2013.07.01	12540	110	12645	12660	12525	17896
1210	2013.06.28	12650	65	12655	12695	12640	24884
1211	2013.06.27	12715	55	12820	12820	12700	46163
1212	2013.06.26	12770	55	12750	12795	12720	48303
1213	2013.06.25	12825	35	12970	12970	12790	39768
1214	2013.06.24	12860	65	12800	12860	12760	48681
1215	2013.06.21	12795	100	13195	13200	12745	88936
1216	2013.06.20	12695	180	12585	12700	12585	52930
1217	2013.06.19	12515	15	12550	12575	12515	11520
1218	2013.06.18	12530	35	12495	12540	12490	2886
1219	2013.06.17	12495	20	12495	12510	12480	9790
1220	2013.06.14	12475	90	12500	12520	12470	13281
1221	2013.06.13	12565	0	12535	12585	12520	42282
1222	2013.06.12	12565	0	12505	12575	12490	28846
1223	2013.06.11	12565	75	12500	12600	12500	16967
1224	2013.06.10	12490	125	12400	12490	12395	11544
1225	2013.06.07	12365	5	12350	12365	12265	11740
1226	2013.06.05	12360	60	12450	12460	12345	12826
1227	2013.06.04	12420	65	12450	12450	12395	8245
1228	2013.06.03	12485	15	12510	12515	12485	3509
1229	2013.05.31	12500	20	12445	12500	12440	10840
1230	2013.05.30	12480	70	12575	12575	12470	21723
1231	2013.05.29	12550	70	12515	12550	12495	9124
1232	2013.05.28	12480	45	12485	12485	12410	2943
1233	2013.05.27	12435	50	12540	12540	12415	6237
1234	2013.05.24	12485	10	12485	12525	12440	14833
1235	2013.05.23	12495	175	12400	12495	12400	11351
1236	2013.05.22	12320	15	12310	12325	12300	2295
1237	2013.05.21	12305	70	12440	12440	12300	7888
1238	2013.05.20	12375	15	12360	12405	12360	8598
1239	2013.05.16	12360	10	12370	12370	12325	4876
1240	2013.05.15	12350	90	12315	12350	12310	9156
1241	2013.05.14	12260	60	12320	12320	12260	18972
1242	2013.05.13	12320	65	12345	12375	12320	10206
1243	2013.05.10	12255	185	12130	12255	12130	28590
1244	2013.05.09	12070	35	12025	12070	12010	2752
1245	2013.05.08	12035	55	12080	12080	12030	5038
1246	2013.05.07	12090	35	12125	12130	12090	13889
1247	2013.05.06	12125	30	12155	12155	12105	8069
1248	2013.05.03	12155	30	12190	12210	12155	4305
1249	2013.05.02	12185	5	12185	12185	12150	1574
1250	2013.04.30	12190	60	12205	12215	12170	11236
1251	2013.04.29	12250	60	12315	12315	12250	12841
1252	2013.04.26	12310	5	12325	12325	12260	19160
1253	2013.04.25	12305	65	12360	12360	12295	2477
1254	2013.04.24	12370	40	12380	12395	12370	9897
1255	2013.04.23	12410	15	12355	12415	12355	8596
1256	2013.04.22	12395	40	12375	12430	12375	5824
1257	2013.04.19	12355	75	12410	12420	12355	9053
1258	2013.04.18	12430	65	12395	12445	12375	2483
1259	2013.04.17	12365	30	12335	12370	12310	8389
1260	2013.04.16	12335	55	12390	12440	12335	13426
1261	2013.04.15	12390	105	12480	12520	12390	78970
1262	2013.04.12	12495	5	12425	12535	12425	43147
1263	2013.04.11	12490	80	12570	12570	12475	12283
1264	2013.04.10	12570	60	12600	12640	12570	10255
