	날짜	종가	전일비	시가	고가	저가	거래량
0	2018.06.01	31290	190	31120	31405	30995	4611616
1	2018.05.31	31100	125	31120	31170	30975	18580502
2	2018.05.30	30975	675	31515	31525	30795	13822182
3	2018.05.29	31650	295	31900	31945	31645	4686386
4	2018.05.28	31945	135	31945	31990	31875	5619842
5	2018.05.25	31810	50	31615	31890	31605	6965125
6	2018.05.24	31760	100	31925	31940	31675	7344805
7	2018.05.23	31860	215	31630	31885	31605	7286578
8	2018.05.21	31645	50	31665	31745	31380	4952000
9	2018.05.18	31595	100	31555	31610	31495	3787017
10	2018.05.17	31495	115	31705	31815	31485	4361954
11	2018.05.16	31610	100	31405	31695	31375	6580601
12	2018.05.15	31510	290	31780	31845	31470	5743855
13	2018.05.14	31800	65	31945	31975	31755	5904625
14	2018.05.11	31865	195	31810	31985	31805	7231864
15	2018.05.10	31670	215	31625	31730	31550	4840517
16	2018.05.09	31455	105	31565	31620	31280	5881541
17	2018.05.08	31560	145	31855	31925	31515	8028426
18	2018.05.04	31705	255	31935	32015	31705	7777604
19	2018.05.03	31960	110	31965	32065	31855	2749322
20	2018.05.02	32070	230	32185	32250	32025	8195109
21	2018.04.30	32300	210	32185	32305	32140	4494562
22	2018.04.27	32090	290	32120	32315	31985	7854372
23	2018.04.26	32260	400	31970	32385	31950	2562103
24	2018.04.25	31860	205	31840	31905	31705	3176871
25	2018.04.24	32065	180	32300	32310	31930	5352459
26	2018.04.23	32245	20	32190	32305	32145	6805718
27	2018.04.20	32265	215	32325	32405	32230	4767086
28	2018.04.19	32480	180	32395	32545	32350	5642168
29	2018.04.18	32300	355	32155	32410	32135	5895050
30	2018.04.17	31945	45	32025	32115	31890	6695086
31	2018.04.16	31990	25	32130	32155	31905	6373974
32	2018.04.13	31965	210	31870	32020	31815	6843943
33	2018.04.12	31755	5	31870	31945	31755	10373335
34	2018.04.11	31760	100	31885	31995	31740	12790283
35	2018.04.10	31860	30	31710	31955	31450	5828252
36	2018.04.09	31830	220	31580	31875	31560	4307162
37	2018.04.06	31610	155	31535	31700	31445	6384268
38	2018.04.05	31765	435	31550	31920	31520	7580651
39	2018.04.04	31330	490	31860	31875	31305	5962195
40	2018.04.03	31820	65	31585	31820	31505	11930407
41	2018.04.02	31885	75	32025	32205	31865	5388437
42	2018.03.30	31960	80	32115	32195	31960	8620284
43	2018.03.29	31880	260	31655	31945	31550	12777934
44	2018.03.28	31620	395	31675	31690	31435	9416060
45	2018.03.27	32015	135	32110	32130	31945	9218337
46	2018.03.26	31880	275	31525	31880	31365	12178572
47	2018.03.23	31605	1090	32025	32100	31535	9895870
48	2018.03.22	32695	125	32600	32865	32565	9104866
49	2018.03.21	32570	5	32565	32665	32520	4722419
50	2018.03.20	32565	155	32230	32565	32170	6386788
51	2018.03.19	32410	235	32590	32645	32350	6942277
52	2018.03.16	32645	60	32675	32715	32410	5595379
53	2018.03.15	32705	115	32620	32730	32360	5412170
54	2018.03.14	32590	25	32385	32595	32385	4615306
55	2018.03.13	32615	150	32460	32615	32395	4941024
56	2018.03.12	32465	285	32480	32565	32325	6148545
57	2018.03.09	32180	365	31970	32435	31855	8183255
58	2018.03.08	31815	320	31725	31815	31520	7260572
59	2018.03.07	31495	40	31580	31800	31295	5924788
60	2018.03.06	31455	620	31110	31465	31085	8910607
61	2018.03.05	30835	410	31200	31255	30825	10184072
62	2018.03.02	31245	445	31395	31405	31060	7347587
63	2018.02.28	31690	365	31945	32100	31650	7129364
64	2018.02.27	32055	100	32325	32470	32055	6083508
65	2018.02.26	32155	55	32245	32260	32020	6516952
66	2018.02.23	32100	495	31730	32100	31730	13644911
67	2018.02.22	31605	210	31615	31705	31480	6162129
68	2018.02.21	31815	165	31675	31870	31450	9991110
69	2018.02.20	31650	370	31920	31935	31585	5247625
70	2018.02.19	32020	165	32285	32295	31830	10503728
71	2018.02.14	31855	410	31645	31935	31640	5565044
72	2018.02.13	31445	240	31420	31805	31295	9652674
73	2018.02.12	31205	345	31005	31340	30885	14938390
74	2018.02.09	30860	840	31340	31400	30705	15916621
75	2018.02.08	31700	265	31445	31805	31360	11833799
76	2018.02.07	31435	815	32545	32555	31430	10291681
77	2018.02.06	32250	465	32045	32305	31660	17558992
78	2018.02.05	32715	350	32650	32810	32460	15796914
79	2018.02.02	33065	650	33630	33660	33005	12480656
80	2018.02.01	33715	10	33845	33905	33650	4575054
81	2018.01.31	33705	25	33565	34200	33565	18955268
82	2018.01.30	33680	425	34080	34150	33680	16677263
83	2018.01.29	34105	230	34050	34290	34040	11628156
84	2018.01.26	33875	135	33735	33875	33660	7105117
85	2018.01.25	33740	260	33415	33800	33415	10081015
86	2018.01.24	33480	55	33415	33620	33395	8326847
87	2018.01.23	33425	445	33125	33425	33085	11030935
88	2018.01.22	32980	340	33290	33290	32830	4725501
89	2018.01.19	33320	25	33330	33410	33255	5383819
90	2018.01.18	33295	25	33460	33550	33235	8881497
91	2018.01.17	33270	80	33280	33370	33175	6316759
92	2018.01.16	33350	260	33095	33415	33025	5715609
93	2018.01.15	33090	75	33185	33255	32995	7824946
94	2018.01.12	33015	60	33030	33100	32790	5001713
95	2018.01.11	32955	170	33110	33160	32885	4424664
96	2018.01.10	33125	215	33435	33450	33085	9690515
97	2018.01.09	33340	135	33380	33620	33200	7326903
98	2018.01.08	33475	225	33390	33530	33205	7375511
99	2018.01.05	33250	445	32895	33250	32895	7465878
100	2018.01.04	32805	260	33260	33275	32800	8194471
101	2018.01.03	33065	140	33070	33170	32990	6665204
102	2018.01.02	32925	145	32910	33005	32805	4611286
103	2017.12.28	32780	405	32390	32815	32385	7560958
104	2017.12.27	32375	375	32110	32375	32045	12654745
105	2017.12.26	32000	130	32200	32395	32000	7603311
106	2017.12.22	32130	155	32065	32205	31985	8482482
107	2017.12.21	31975	635	32530	32590	31975	8563000
108	2017.12.20	32610	90	32645	32775	32600	7748979
109	2017.12.19	32700	10	32815	32975	32615	6007262
110	2017.12.18	32690	40	32680	32740	32600	5399373
111	2017.12.15	32650	55	32820	32895	32585	8519096
112	2017.12.14	32705	35	32740	33150	32705	7594713
113	2017.12.13	32670	255	32480	32690	32360	7450056
114	2017.12.12	32415	110	32520	32550	32350	9463306
115	2017.12.11	32525	40	32530	32560	32375	8601745
116	2017.12.08	32485	100	32505	32570	32370	10577846
117	2017.12.07	32385	105	32575	32590	32270	10300065
118	2017.12.06	32490	470	32980	32980	32490	8966652
119	2017.12.05	32960	90	32700	33040	32645	7183040
120	2017.12.04	32870	345	32665	32870	32515	7358038
121	2017.12.01	32525	10	32630	32680	32465	7732881
122	2017.11.30	32535	540	32860	32975	32505	7858593
123	2017.11.29	33075	15	33140	33255	33045	4785310
124	2017.11.28	33090	90	33005	33175	32900	9572220
125	2017.11.27	33000	570	33595	33605	32965	8342543
126	2017.11.24	33570	70	33515	33570	33410	8624880
127	2017.11.23	33500	60	33610	33615	33445	7849119
128	2017.11.22	33560	205	33600	33735	33485	13442803
129	2017.11.21	33355	75	33410	33505	33300	9555691
130	2017.11.20	33280	145	33485	33545	33245	16318516
131	2017.11.17	33425	10	33605	33835	33425	16551618
132	2017.11.16	33435	215	33300	33500	33225	8349290
133	2017.11.15	33220	205	33390	33390	33180	6057621
134	2017.11.14	33425	25	33475	33505	33365	6311474
135	2017.11.13	33450	175	33640	33760	33420	6020530
136	2017.11.10	33625	90	33525	33690	33495	8987956
137	2017.11.09	33715	95	33880	33900	33545	9998632
138	2017.11.08	33810	100	33565	33930	33525	14956286
139	2017.11.07	33710	35	33730	33865	33660	8513456
140	2017.11.06	33745	135	33880	33910	33485	9062077
141	2017.11.03	33880	75	33910	33960	33650	8209861
142	2017.11.02	33805	120	33940	33960	33730	11811684
143	2017.11.01	33925	550	33665	33925	33575	14991272
144	2017.10.31	33375	330	33050	33460	33000	18472117
145	2017.10.30	33045	100	33130	33160	33000	8076036
146	2017.10.27	32975	225	32770	33020	32735	3605678
147	2017.10.26	32750	225	32985	33000	32750	2933625
148	2017.10.25	32975	25	32985	33050	32850	8975683
149	2017.10.24	32950	60	33005	33055	32950	8932702
150	2017.10.23	33010	100	33040	33070	32905	20270648
151	2017.10.20	32910	175	32745	32910	32735	6409974
152	2017.10.19	32735	130	32950	32985	32680	9881010
153	2017.10.18	32865	20	32845	32970	32790	5550579
154	2017.10.17	32885	70	32830	32940	32815	12861426
155	2017.10.16	32815	30	32865	32965	32760	5911284
156	2017.10.13	32785	40	32810	32875	32735	5911090
157	2017.10.12	32825	210	32670	32835	32640	9678675
158	2017.10.11	32615	340	32405	32625	32390	17666943
159	2017.10.10	32275	575	32185	32450	32105	11924669
160	2017.09.29	31700	245	31470	31700	31470	9891922
161	2017.09.28	31455	35	31460	31550	31360	10373532
162	2017.09.27	31420	65	31510	31510	31385	4731295
163	2017.09.26	31485	160	31540	31600	31420	7092878
164	2017.09.25	31645	30	31710	31745	31575	4004198
165	2017.09.22	31675	205	31850	31955	31590	8250667
166	2017.09.21	31880	25	31825	31930	31780	6420635
167	2017.09.20	31855	20	31940	32095	31760	8456303
168	2017.09.19	31875	15	31915	31955	31855	7043950
169	2017.09.18	31890	505	31415	31915	31415	7854949
170	2017.09.15	31385	175	31190	31390	31125	5251347
171	2017.09.14	31210	120	31095	31210	31030	5249557
172	2017.09.13	31090	15	31130	31260	31005	4641137
173	2017.09.12	31075	25	31190	31195	31010	4717070
174	2017.09.11	31050	280	30910	31170	30905	6307328
175	2017.09.08	30770	20	30800	30825	30705	6400452
176	2017.09.07	30750	380	30475	30780	30450	10150748
177	2017.09.06	30370	65	30380	30425	30285	8924732
178	2017.09.05	30435	30	30585	30590	30360	6054832
179	2017.09.04	30465	345	30340	30675	30340	6547950
180	2017.09.01	30810	0	30915	30955	30700	8286500
181	2017.08.31	30810	190	31025	31060	30745	7255256
182	2017.08.30	31000	115	30945	31000	30875	4468600
183	2017.08.29	30885	80	30800	30885	30455	7869563
184	2017.08.28	30965	180	31125	31210	30940	3676896
185	2017.08.25	31145	20	31190	31255	31080	4985027
186	2017.08.24	31125	145	31010	31205	31010	5337470
187	2017.08.23	30980	20	31160	31170	30930	6962413
188	2017.08.22	30960	105	30920	31030	30895	4291518
189	2017.08.21	30855	35	30975	30975	30790	6667195
190	2017.08.18	30890	30	30670	30925	30645	6948331
191	2017.08.17	30920	175	30805	30985	30735	7803995
192	2017.08.16	30745	185	30835	30900	30705	4457108
193	2017.08.14	30560	270	30510	30610	30430	4921491
194	2017.08.11	30290	565	30420	30525	30220	6578604
195	2017.08.10	30855	145	30895	31020	30630	7584552
196	2017.08.09	31000	395	31155	31255	30955	7663212
197	2017.08.08	31395	50	31510	31605	31215	7209345
198	2017.08.07	31445	20	31455	31610	31395	6370331
199	2017.08.04	31425	165	31340	31470	31240	6521632
200	2017.08.03	31260	565	31725	31740	31055	7165948
201	2017.08.02	31825	85	31845	31910	31785	5274644
202	2017.08.01	31740	280	31395	31905	31355	8635707
203	2017.07.31	31460	0	31320	31510	31305	11381687
204	2017.07.28	31460	625	31975	31975	31430	10331201
205	2017.07.27	32185	105	32185	32285	32105	3536627
206	2017.07.26	32080	75	32215	32225	32025	3011509
207	2017.07.25	32155	160	32325	32345	32135	5120377
208	2017.07.24	32315	10	32325	32325	32245	3351267
209	2017.07.21	32325	135	32155	32340	32155	5658962
210	2017.07.20	32190	165	32110	32235	32030	5294771
211	2017.07.19	32025	40	32040	32055	31910	5615417
212	2017.07.18	31985	10	31980	32005	31920	6639047
213	2017.07.17	31995	135	32060	32095	31935	6425352
214	2017.07.14	31860	45	31875	31955	31835	11158387
215	2017.07.13	31815	340	31655	31980	31645	12927108
216	2017.07.12	31475	5	31480	31555	31450	9780095
217	2017.07.11	31480	175	31345	31500	31300	4983074
218	2017.07.10	31305	105	31300	31390	31220	4338365
219	2017.07.07	31200	125	31200	31285	31115	5436532
220	2017.07.06	31325	5	31395	31395	31240	6394300
221	2017.07.05	31320	120	31125	31355	31115	5744072
222	2017.07.04	31200	195	31405	31435	31165	8262663
223	2017.07.03	31395	70	31395	31430	31260	6314386
224	2017.06.30	31325	95	31220	31325	31190	10200611
225	2017.06.29	31420	215	31370	31525	31370	6384754
226	2017.06.28	31205	100	31170	31300	31160	6795942
227	2017.06.27	31305	10	31235	31390	31225	10740854
228	2017.06.26	31295	170	31155	31320	31140	10055304
229	2017.06.23	31125	75	31045	31180	31010	11067733
230	2017.06.22	31050	205	30935	31050	30850	6920374
231	2017.06.21	30845	195	30880	30910	30730	11035679
232	2017.06.20	31040	95	31100	31130	30975	10953098
233	2017.06.19	30945	165	30770	31030	30720	7179309
234	2017.06.16	30780	10	30780	30850	30710	6472246
235	2017.06.15	30770	125	30870	30980	30605	6635992
236	2017.06.14	30895	5	31010	31110	30815	4987073
237	2017.06.13	30900	170	30735	30940	30735	7759524
238	2017.06.12	30730	300	30835	30925	30680	9448552
239	2017.06.09	31030	230	30825	31105	30825	6002153
240	2017.06.08	30800	155	30680	30815	30515	6082878
241	2017.06.07	30645	185	30805	30865	30645	7073240
242	2017.06.05	30830	45	30920	30970	30800	5965670
243	2017.06.02	30875	375	30620	30910	30615	11555204
244	2017.06.01	30500	85	30560	30635	30415	9064658
245	2017.05.31	30585	5	30515	30730	30480	8540311
246	2017.05.30	30580	210	30760	30805	30420	12166295
247	2017.05.29	30790	30	30940	31040	30620	9536531
248	2017.05.26	30820	190	30655	30970	30620	13233158
249	2017.05.25	30630	355	30425	30650	30340	10920987
250	2017.05.24	30275	30	30325	30385	30240	9760393
251	2017.05.23	30245	90	30215	30480	30180	12525517
252	2017.05.22	30155	240	30115	30170	29995	6589286
253	2017.05.19	29915	60	29945	30015	29880	7516977
254	2017.05.18	29975	60	29745	29980	29680	12313977
255	2017.05.17	30035	15	29960	30100	29915	11627069
256	2017.05.16	30050	40	30205	30290	29920	6893566
257	2017.05.15	30010	70	29975	30105	29870	7048613
258	2017.05.12	29940	130	30080	30125	29900	7875837
259	2017.05.11	30070	370	29855	30135	29755	13264029
260	2017.05.10	29700	325	30065	30560	29625	11889522
261	2017.05.08	30025	765	29315	30025	29290	11556741
262	2017.05.04	29260	290	29085	29260	29065	7917792
263	2017.05.02	28970	225	28865	29145	28850	6582431
264	2017.04.28	28745	60	28755	28865	28715	12038877
265	2017.04.27	28685	55	28610	28705	28575	5204716
266	2017.04.26	29105	175	29030	29165	29015	3042024
267	2017.04.25	28930	290	28665	28955	28650	3291391
268	2017.04.24	28640	150	28610	28685	28555	5817326
269	2017.04.21	28490	235	28370	28535	28335	4364458
270	2017.04.20	28255	120	28060	28255	28025	4327647
271	2017.04.19	28135	125	28220	28275	28045	4365773
272	2017.04.18	28260	15	28410	28425	28180	3723754
273	2017.04.17	28275	60	28255	28375	28210	3806512
274	2017.04.14	28215	125	28250	28270	28040	4997183
275	2017.04.13	28340	265	28120	28340	28055	4494395
276	2017.04.12	28075	15	28065	28085	27995	4510670
277	2017.04.11	28060	115	28120	28190	27965	6295759
278	2017.04.10	28175	165	28340	28340	28115	5606867
279	2017.04.07	28340	50	28445	28445	28230	6236891
280	2017.04.06	28390	110	28420	28420	28265	6615309
281	2017.04.05	28500	50	28555	28575	28320	5141489
282	2017.04.04	28550	60	28580	28625	28490	2373337
283	2017.04.03	28610	70	28615	28710	28555	2293260
284	2017.03.31	28540	55	28630	28655	28530	4240701
285	2017.03.30	28595	25	28650	28750	28540	3937426
286	2017.03.29	28620	95	28645	28665	28535	5477534
287	2017.03.28	28525	65	28580	28615	28480	4361528
288	2017.03.27	28460	180	28510	28600	28420	8230373
289	2017.03.24	28640	45	28710	28795	28570	2707375
290	2017.03.23	28685	45	28740	28805	28650	4385025
291	2017.03.22	28640	95	28545	28640	28495	7699898
292	2017.03.21	28735	275	28565	28825	28510	4389633
293	2017.03.20	28460	35	28490	28490	28370	4678513
294	2017.03.17	28495	125	28390	28540	28350	3543595
295	2017.03.16	28370	205	28480	28535	28320	5787558
296	2017.03.15	28165	35	28120	28195	28080	6137903
297	2017.03.14	28130	255	27980	28150	27970	9743095
298	2017.03.13	27875	310	27620	27960	27610	5173439
299	2017.03.10	27565	20	27450	27655	27375	3527103
300	2017.03.09	27545	55	27610	27650	27510	5421193
301	2017.03.08	27600	50	27520	27660	27470	3562785
302	2017.03.07	27550	165	27430	27595	27380	5520691
303	2017.03.06	27385	30	27260	27420	27215	5201127
304	2017.03.03	27355	265	27505	27525	27275	8438670
305	2017.03.02	27620	255	27555	27705	27500	4453594
306	2017.02.28	27365	50	27345	27420	27310	3112811
307	2017.02.27	27315	125	27430	27465	27265	4687143
308	2017.02.24	27440	210	27625	27660	27380	6482411
309	2017.02.23	27650	10	27630	27665	27590	3092980
310	2017.02.22	27640	55	27620	27680	27590	6794414
311	2017.02.21	27585	250	27370	27705	27345	6591186
312	2017.02.20	27335	90	27295	27340	27230	2206269
313	2017.02.17	27245	0	27160	27285	27160	2829707
314	2017.02.16	27245	15	27310	27390	27215	2545134
315	2017.02.15	27260	85	27160	27310	27110	3094119
316	2017.02.14	27175	75	27330	27330	27110	4028071
317	2017.02.13	27250	15	27235	27270	27195	3588001
318	2017.02.10	27235	50	27325	27365	27230	2747789
319	2017.02.09	27185	40	27180	27265	27105	4029419
320	2017.02.08	27145	130	27200	27205	26970	7551318
321	2017.02.07	27275	25	27365	27365	27220	3484783
322	2017.02.06	27300	65	27465	27500	27255	3398363
323	2017.02.03	27235	20	27280	27310	27115	4319389
324	2017.02.02	27215	105	27315	27475	27175	3419261
325	2017.02.01	27320	80	27295	27345	27270	5871040
326	2017.01.31	27240	150	27305	27345	27220	3256829
327	2017.01.26	27390	220	27270	27460	27195	2784480
328	2017.01.25	27170	100	27245	27260	27075	2351974
329	2017.01.24	27070	5	27080	27195	27015	3057338
330	2017.01.23	27065	25	27055	27155	26910	3291281
331	2017.01.20	27090	40	27040	27115	27015	1935793
332	2017.01.19	27130	15	27225	27380	26995	3794203
333	2017.01.18	27115	15	27130	27190	26915	3904933
334	2017.01.17	27130	105	27055	27225	27055	6350767
335	2017.01.16	27025	150	27160	27220	26950	7028957
336	2017.01.13	27175	70	27200	27240	27170	1848887
337	2017.01.12	27245	70	27210	27295	27175	3631336
338	2017.01.11	27175	480	26730	27260	26730	3617022
339	2017.01.10	26695	35	26645	26735	26635	5235813
340	2017.01.09	26730	65	26700	26770	26675	3023212
341	2017.01.06	26665	115	26610	26715	26605	3241985
342	2017.01.05	26550	105	26625	26650	26540	6879740
343	2017.01.04	26655	30	26615	26665	26600	4550625
344	2017.01.03	26625	210	26485	26625	26450	3828836
345	2017.01.02	26415	90	26320	26485	26230	1777682
346	2016.12.29	26325	15	26280	26335	26240	6260945
347	2016.12.28	26310	85	26255	26380	26255	10184346
348	2016.12.27	26225	40	26170	26240	26170	2498477
349	2016.12.26	26185	50	26165	26195	26130	2903870
350	2016.12.23	26135	35	26165	26175	26110	5307098
351	2016.12.22	26170	15	26205	26235	26150	3339749
352	2016.12.21	26185	35	26265	26360	26185	4030759
353	2016.12.20	26220	60	26185	26255	26170	2976131
354	2016.12.19	26160	20	26065	26210	26065	3314744
355	2016.12.16	26140	65	26065	26170	26035	4686365
356	2016.12.15	26075	10	25900	26135	25890	3930424
357	2016.12.14	26085	25	26160	26235	26050	5089778
358	2016.12.13	26060	50	26000	26080	25980	5246090
359	2016.12.12	26010	35	26130	26130	25940	5999888
360	2016.12.09	26045	15	26025	26065	25970	8711845
361	2016.12.08	26030	435	25810	26030	25810	11348545
362	2016.12.07	25595	70	25595	25635	25540	8680733
363	2016.12.06	25525	305	25400	25575	25400	5130275
364	2016.12.05	25220	30	25230	25270	25135	6372927
365	2016.12.02	25250	180	25320	25370	25205	4299486
366	2016.12.01	25430	20	25435	25480	25370	5204310
367	2016.11.30	25410	125	25290	25465	25280	3691448
368	2016.11.29	25285	10	25275	25330	25225	5853943
369	2016.11.28	25275	75	25210	25315	25055	3283422
370	2016.11.25	25200	10	25240	25265	25160	2646319
371	2016.11.24	25190	130	25285	25335	25125	5065516
372	2016.11.23	25320	95	25225	25420	25200	5046975
373	2016.11.22	25225	285	25040	25255	25025	2600007
374	2016.11.21	24940	50	24930	25030	24890	2631407
375	2016.11.18	24990	10	25055	25060	24885	3085451
376	2016.11.17	25000	15	24930	25035	24830	3076471
377	2016.11.16	25015	90	25055	25110	24990	3514582
378	2016.11.15	24925	90	24980	25065	24915	4037651
379	2016.11.14	25015	200	25170	25215	24980	5086311
380	2016.11.11	25215	255	25305	25335	25155	6292657
381	2016.11.10	25470	495	25310	25485	25260	17719544
382	2016.11.09	24975	525	25570	25665	24635	19269214
383	2016.11.08	25500	55	25560	25560	25360	4266216
384	2016.11.07	25445	245	25490	25500	25360	3737134
385	2016.11.04	25200	90	25225	25290	25165	5532081
386	2016.11.03	25290	85	25185	25315	25125	8413905
387	2016.11.02	25205	335	25350	25400	25205	7330581
388	2016.11.01	25540	10	25520	25555	25290	4500530
389	2016.10.31	25530	50	25480	25595	25425	3072318
390	2016.10.28	25580	15	25545	25660	25525	3102997
391	2016.10.27	25565	115	25540	25615	25490	6349254
392	2016.10.26	25450	315	25655	25655	25340	7481080
393	2016.10.25	25765	40	25780	25820	25720	2764074
394	2016.10.24	25805	195	25725	25835	25710	2412542
395	2016.10.21	25610	125	25715	25765	25600	2238641
396	2016.10.20	25735	25	25745	25845	25715	2757686
397	2016.10.19	25710	30	25650	25850	25625	2901970
398	2016.10.18	25680	175	25540	25700	25515	3135750
399	2016.10.17	25505	40	25495	25595	25290	3918210
400	2016.10.14	25465	130	25395	25530	25390	4056539
401	2016.10.13	25335	225	25520	25555	25295	5641997
402	2016.10.12	25560	20	25435	25615	25420	6729697
403	2016.10.11	25580	360	25890	25975	25560	5030551
404	2016.10.10	25940	40	25825	25980	25710	2147381
405	2016.10.07	25900	80	25955	26015	25890	4017192
406	2016.10.06	25980	180	25995	26030	25870	2375936
407	2016.10.05	25800	15	25635	25860	25570	2446992
408	2016.10.04	25815	150	25815	25890	25765	2378011
409	2016.09.30	25665	280	25790	25820	25650	3351934
410	2016.09.29	25945	180	25875	26020	25870	4130893
411	2016.09.28	25765	75	25810	25835	25735	1401641
412	2016.09.27	25840	175	25575	25890	25450	3405939
413	2016.09.26	25665	85	25745	25855	25625	3192239
414	2016.09.23	25750	20	25840	25840	25710	5156754
415	2016.09.22	25770	225	25725	25870	25710	3789502
416	2016.09.21	25545	170	25350	25545	25340	2559911
417	2016.09.20	25375	40	25240	25390	25220	3736461
418	2016.09.19	25335	260	25090	25350	25060	2945201
419	2016.09.13	25075	90	25300	25300	25075	8017513
420	2016.09.12	24985	645	25215	25305	24985	9056500
421	2016.09.09	25630	305	25765	25785	25565	5247399
422	2016.09.08	25935	5	26005	26060	25880	5248319
423	2016.09.07	25940	50	25995	26130	25940	4875560
424	2016.09.06	25990	95	25880	25995	25880	5580683
425	2016.09.05	25895	325	25715	25900	25695	5315887
426	2016.09.02	25570	50	25525	25570	25475	3290692
427	2016.09.01	25520	65	25455	25520	25325	4075206
428	2016.08.31	25585	95	25680	25685	25530	2568596
429	2016.08.30	25680	105	25655	25815	25645	4383468
430	2016.08.29	25575	5	25405	25600	25370	2216712
431	2016.08.26	25570	100	25585	25595	25445	2481063
432	2016.08.25	25670	45	25615	25710	25530	3417635
433	2016.08.24	25625	120	25735	25755	25585	3294168
434	2016.08.23	25745	135	25630	25745	25630	1943488
435	2016.08.22	25610	150	25720	25745	25595	2882931
436	2016.08.19	25760	60	25730	25770	25665	3608250
437	2016.08.18	25700	185	25530	25710	25495	3610366
438	2016.08.17	25515	20	25500	25560	25405	2999724
439	2016.08.16	25535	15	25635	25710	25535	3254987
440	2016.08.12	25550	90	25540	25705	25505	3616432
441	2016.08.11	25460	30	25430	25465	25350	4800310
442	2016.08.10	25430	85	25475	25550	25430	9068121
443	2016.08.09	25515	195	25370	25555	25330	8501106
444	2016.08.08	25320	190	25300	25370	25185	7453140
445	2016.08.05	25130	270	24920	25145	24905	4022891
446	2016.08.04	24860	55	24950	24955	24795	2867362
447	2016.08.03	24805	320	24950	24970	24790	3943050
448	2016.08.02	25125	195	25250	25260	25110	3033790
449	2016.08.01	25320	205	25200	25335	25200	5174666
450	2016.07.29	25115	20	25130	25280	25080	2875706
451	2016.07.28	25135	55	25200	25250	25070	3240044
452	2016.07.27	25200	15	25210	25275	25195	3237968
453	2016.07.26	25215	220	24970	25230	24940	2570391
454	2016.07.25	24995	15	25045	25100	24940	3069100
455	2016.07.22	24980	15	24890	25020	24825	1647776
456	2016.07.21	24995	25	25070	25085	24940	1655442
457	2016.07.20	24970	45	25005	25005	24840	3956238
458	2016.07.19	25015	35	25085	25085	24950	3536734
459	2016.07.18	25050	45	25015	25105	25000	4722976
460	2016.07.15	25005	125	24995	25105	24920	8123086
461	2016.07.14	24880	45	24815	24930	24790	7325438
462	2016.07.13	24835	165	24860	24955	24735	10864469
463	2016.07.12	24670	0	24705	24810	24600	7246168
464	2016.07.11	24670	360	24540	24725	24540	5807082
465	2016.07.08	24310	125	24375	24495	24245	3733593
466	2016.07.07	24435	275	24285	24480	24220	8326585
467	2016.07.06	24160	495	24555	24555	24050	11041991
468	2016.07.05	24655	30	24655	24700	24580	4674435
469	2016.07.04	24685	85	24600	24725	24560	5154796
470	2016.07.01	24600	200	24420	24675	24405	7538112
471	2016.06.30	24400	175	24350	24400	24215	5709180
472	2016.06.29	24225	285	24060	24345	24005	6426649
473	2016.06.28	23940	60	23650	24015	23630	12372785
474	2016.06.27	23880	65	23760	23890	23680	15481345
475	2016.06.24	23815	790	24700	24765	23475	19625354
476	2016.06.23	24605	15	24585	24640	24540	5371171
477	2016.06.22	24590	140	24465	24655	24400	3413129
478	2016.06.21	24450	0	24430	24475	24335	3969436
479	2016.06.20	24450	335	24340	24490	24325	3442351
480	2016.06.17	24115	40	24235	24345	24100	7078421
481	2016.06.16	24075	185	24270	24310	23995	5969003
482	2016.06.15	24260	10	24225	24355	24160	4026938
483	2016.06.14	24270	80	24310	24380	24195	4587339
484	2016.06.13	24350	515	24685	24700	24350	6826234
485	2016.06.10	24865	100	24950	24955	24865	7425178
486	2016.06.09	24965	10	24960	25110	24845	9688708
487	2016.06.08	24975	250	24725	24975	24720	7767048
488	2016.06.07	24725	325	24435	24740	24435	5799058
489	2016.06.03	24400	40	24405	24425	24325	4734457
490	2016.06.02	24360	45	24305	24365	24270	4575200
491	2016.06.01	24315	15	24225	24345	24170	5285423
492	2016.05.31	24300	195	24075	24300	23970	4623806
493	2016.05.30	24105	55	24160	24160	23990	4034210
494	2016.05.27	24160	125	24075	24170	24030	4718773
495	2016.05.26	24035	45	24090	24140	24005	6910397
496	2016.05.25	24080	335	23885	24095	23880	7316884
497	2016.05.24	23745	170	23885	23885	23740	3647086
498	2016.05.23	23915	65	23890	23945	23735	3320346
499	2016.05.20	23850	0	23815	23915	23790	2454959
500	2016.05.19	23850	65	23840	23900	23810	4323292
501	2016.05.18	23915	135	23985	23985	23780	6516665
502	2016.05.17	24050	15	24070	24080	23960	3626007
503	2016.05.16	24035	35	23935	24100	23915	8244805
504	2016.05.13	24000	190	24180	24190	23960	4100542
505	2016.05.12	24190	55	24165	24260	24090	6711310
506	2016.05.11	24245	25	24345	24350	24125	4838240
507	2016.05.10	24270	95	24125	24270	24115	3887521
508	2016.05.09	24175	40	24215	24255	24125	5981643
509	2016.05.04	24215	125	24225	24290	24145	4394388
510	2016.05.03	24340	75	24365	24385	24275	4827054
511	2016.05.02	24265	185	24400	24405	24250	4681049
512	2016.04.29	24450	80	24530	24555	24345	4103000
513	2016.04.28	24530	255	24910	24910	24530	8303112
514	2016.04.27	25240	0	25230	25275	25215	4288114
515	2016.04.26	25240	75	25160	25330	25140	2157664
516	2016.04.25	25165	30	25200	25210	25085	4152831
