	날짜	종가	전일비	시가	고가	저가	거래량
1639	2011.10.10	12605	90	12590	12635	12550	32383
1640	2011.10.07	12695	135	12600	12755	12595	46051
1641	2011.10.06	12560	170	12485	12600	12475	58141
1642	2011.10.05	12390	390	12430	12485	12365	194838
1643	2011.10.04	12780	330	12720	12790	12675	106909
1644	2011.09.30	12450	0	12420	12520	12355	129067
1645	2011.09.29	12450	125	12165	12450	12115	276111
1646	2011.09.28	12575	45	12610	12635	12500	77277
1647	2011.09.27	12620	550	12345	12620	12200	123851
1648	2011.09.26	12070	1060	12575	12700	12070	378122
1649	2011.09.23	13130	500	13275	13390	13105	481475
1650	2011.09.22	13630	260	13700	13700	13605	197462
1651	2011.09.21	13890	285	13785	13915	13760	98053
1652	2011.09.20	13605	395	13675	13690	13585	163789
1653	2011.09.19	14000	430	13995	14020	13930	200157
1654	2011.09.16	13570	285	13680	13685	13510	214004
1655	2011.09.15	13855	215	13985	13995	13815	188455
1656	2011.09.14	14070	295	14130	14185	14050	211836
1657	2011.09.09	14365	260	14325	14375	14230	116417
1658	2011.09.08	14105	35	13895	14145	13895	221027
1659	2011.09.07	14140	600	14420	14440	13960	348585
1660	2011.09.06	14740	310	14590	14750	14540	244163
1661	2011.09.05	14430	415	14480	14485	14380	208313
1662	2011.09.02	14015	55	13985	14035	13970	58300
1663	2011.09.01	13960	110	14010	14040	13955	220154
1664	2011.08.31	14070	260	14010	14090	14000	123395
1665	2011.08.30	13810	155	13780	13845	13725	100845
1666	2011.08.29	13965	325	14000	14015	13860	201452
1667	2011.08.26	13640	390	13525	13670	13470	254994
1668	2011.08.25	13250	905	13360	13520	13235	367680
1669	2011.08.24	14155	430	14105	14230	14085	395054
1670	2011.08.23	14585	120	14665	14665	14510	341135
1671	2011.08.22	14465	310	14370	14465	14315	440721
1672	2011.08.19	14155	385	14000	14155	14000	277893
1673	2011.08.18	13770	60	13715	13770	13675	124650
1674	2011.08.17	13710	185	13700	13710	13670	119476
1675	2011.08.16	13525	30	13550	13550	13480	135327
1676	2011.08.12	13555	135	13445	13560	13395	186947
1677	2011.08.11	13690	310	13825	13850	13610	395390
1678	2011.08.10	13380	50	13490	13530	13285	281377
1679	2011.08.09	13430	340	13195	13565	13190	494975
1680	2011.08.08	13090	375	12895	13095	12860	285612
1681	2011.08.05	12715	20	12565	12715	12515	121789
1682	2011.08.04	12735	20	12715	12780	12670	115205
1683	2011.08.03	12715	290	12660	12715	12620	88958
1684	2011.08.02	12425	100	12370	12425	12355	46256
1685	2011.08.01	12325	5	12355	12360	12285	35705
1686	2011.07.29	12320	40	12345	12370	12320	20797
1687	2011.07.28	12360	60	12340	12360	12330	28979
1688	2011.07.27	12420	70	12355	12425	12355	22966
1689	2011.07.26	12350	5	12345	12350	12315	10519
1690	2011.07.25	12345	215	12330	12350	12285	24779
1691	2011.07.22	12130	90	12170	12170	12130	20838
1692	2011.07.21	12220	70	12205	12230	12180	18932
1693	2011.07.20	12150	110	12145	12175	12130	36151
1694	2011.07.19	12260	65	12260	12270	12220	33316
1695	2011.07.18	12195	105	12195	12195	12155	18359
1696	2011.07.15	12090	20	12120	12125	12060	35211
1697	2011.07.14	12110	150	12120	12145	12080	17930
1698	2011.07.13	11960	115	11960	12000	11940	30457
1699	2011.07.12	11845	45	11840	11875	11820	17030
1700	2011.07.11	11800	125	11770	11805	11770	14147
1701	2011.07.08	11675	40	11690	11695	11675	5047
1702	2011.07.07	11715	150	11650	11715	11635	27116
1703	2011.07.06	11565	150	11520	11580	11520	28684
1704	2011.07.05	11415	15	11425	11445	11410	13242
1705	2011.07.04	11400	45	11370	11400	11350	11244
1706	2011.07.01	11445	85	11465	11465	11425	26811
1707	2011.06.30	11530	50	11530	11560	11515	5109
1708	2011.06.29	11480	45	11455	11495	11450	4843
1709	2011.06.28	11435	30	11455	11455	11425	16315
1710	2011.06.27	11465	145	11470	11490	11430	40882
1711	2011.06.24	11610	200	11635	11635	11595	20062
1712	2011.06.23	11810	25	11815	11815	11785	41607
1713	2011.06.22	11785	10	11785	11805	11775	16353
1714	2011.06.21	11775	45	11750	11775	11740	9284
1715	2011.06.20	11730	100	11720	11740	11705	25154
1716	2011.06.17	11630	15	11655	11665	11630	40166
1717	2011.06.16	11645	5	11660	11670	11620	26804
1718	2011.06.15	11640	40	11650	11665	11610	10797
1719	2011.06.14	11600	75	11590	11600	11555	21753
1720	2011.06.13	11675	90	11670	11695	11660	9244
1721	2011.06.10	11765	60	11745	11770	11745	2757
1722	2011.06.09	11705	35	11725	11745	11700	15506
1723	2011.06.08	11740	35	11790	11790	11740	5499
1724	2011.06.07	11775	105	11760	11780	11760	5276
1725	2011.06.03	11670	60	11700	11705	11655	5271
1726	2011.06.02	11730	45	11760	11770	11715	5694
1727	2011.06.01	11685	30	11720	11720	11660	103710
1728	2011.05.31	11715	5	11740	11755	11695	22136
1729	2011.05.30	11710	90	11710	11725	11705	18141
1730	2011.05.27	11620	20	11620	11620	11600	8707
1731	2011.05.26	11640	40	11635	11650	11620	4675
1732	2011.05.25	11600	55	11600	11615	11595	6737
1733	2011.05.24	11545	45	11530	11560	11525	13504
1734	2011.05.23	11500	95	11540	11545	11485	9637
1735	2011.05.20	11405	0	11400	11410	11365	2047
1736	2011.05.19	11405	50	11400	11430	11385	72303
1737	2011.05.18	11355	25	11325	11360	11300	6431
1738	2011.05.17	11380	20	11355	11380	11340	4941
1739	2011.05.16	11360	120	11370	11375	11330	17394
1740	2011.05.13	11480	70	11450	11480	11425	72698
1741	2011.05.12	11410	170	11440	11470	11350	79823
1742	2011.05.11	11580	170	11520	11595	11520	34518
1743	2011.05.09	11410	110	11340	11425	11335	59002
1744	2011.05.06	11300	340	11200	11330	11195	86803
1745	2011.05.04	11640	150	11670	11680	11625	71261
1746	2011.05.03	11790	20	11725	11805	11710	22007
1747	2011.05.02	11810	115	11845	11845	11740	49812
1748	2011.04.29	11695	30	11725	11730	11670	25720
1749	2011.04.28	11665	180	11600	11675	11530	57318
1750	2011.04.27	11485	65	11495	11495	11450	13991
1751	2011.04.26	11420	120	11485	11490	11380	69721
1752	2011.04.25	11540	65	11530	11570	11505	21133
1753	2011.04.22	11475	15	11510	11510	11440	10827
1754	2011.04.21	11490	60	11450	11490	11450	23581
1755	2011.04.20	11430	65	11400	11430	11385	20314
1756	2011.04.19	11365	35	11405	11405	11330	20637
1757	2011.04.18	11330	70	11325	11350	11305	17371
1758	2011.04.15	11260	105	11250	11280	11215	6581
1759	2011.04.14	11155	45	11110	11155	11080	3575
1760	2011.04.13	11110	5	11060	11115	11055	10959
1761	2011.04.12	11115	145	11175	11175	11090	26814
1762	2011.04.11	11260	75	11245	11275	11230	18889
1763	2011.04.08	11185	85	11140	11195	11120	7300
1764	2011.04.07	11100	10	11120	11135	11090	106750
1765	2011.04.06	11090	140	11060	11200	11050	142167
1766	2011.04.05	10950	45	10910	10960	10910	23134
1767	2011.04.04	10905	35	10905	10910	10865	20473
1768	2011.04.01	10940	55	10925	10940	10900	14353
1769	2011.03.31	10885	60	10840	10890	10830	6024
1770	2011.03.30	10825	0	10815	10825	10750	8078
1771	2011.03.29	10825	30	10840	10840	10795	12897
1772	2011.03.28	10855	70	10880	10905	10840	86735
1773	2011.03.25	10925	40	10925	10940	10915	27148
1774	2011.03.24	10965	90	10945	10965	10940	19787
1775	2011.03.23	10875	15	10885	10885	10860	7727
1776	2011.03.22	10890	0	10895	10900	10870	11351
1777	2011.03.21	10890	120	10850	10895	10850	11398
1778	2011.03.18	10770	140	10735	10770	10730	10749
1779	2011.03.17	10630	50	10580	10650	10580	6355
1780	2011.03.16	10680	120	10625	10700	10620	34182
1781	2011.03.15	10800	50	10895	10895	10745	17699
1782	2011.03.14	10850	65	10885	10890	10815	9082
1783	2011.03.11	10785	100	10770	10800	10760	18646
1784	2011.03.10	10885	25	10905	10910	10860	18182
1785	2011.03.09	10860	40	10890	10900	10850	22209
1786	2011.03.08	10900	60	10925	10930	10890	14550
1787	2011.03.07	10960	170	10910	10965	10905	19078
1788	2011.03.04	10790	115	10760	10795	10730	26600
1789	2011.03.03	10905	0	10930	10935	10905	30069
1790	2011.03.02	10905	140	10890	10920	10870	23031
1791	2011.02.28	10765	85	10650	10765	10650	27006
1792	2011.02.25	10680	55	10650	10690	10650	8702
1793	2011.02.24	10735	85	10735	10770	10715	17269
1794	2011.02.23	10650	10	10665	10665	10610	21964
1795	2011.02.22	10660	75	10680	10710	10635	30896
1796	2011.02.21	10585	60	10565	10625	10565	15290
1797	2011.02.18	10525	55	10520	10550	10515	21573
1798	2011.02.17	10470	30	10445	10485	10445	6436
1799	2011.02.16	10440	45	10420	10440	10420	19418
1800	2011.02.15	10395	40	10380	10395	10340	4860
1801	2011.02.14	10355	5	10330	10355	10300	6900
1802	2011.02.11	10360	0	10355	10385	10350	8776
1803	2011.02.10	10360	10	10370	10380	10345	40170
1804	2011.02.09	10370	100	10350	10375	10345	8416
1805	2011.02.08	10270	0	10290	10290	10260	3285
1806	2011.02.07	10270	100	10220	10270	10220	30513
1807	2011.02.01	10170	10	10150	10185	10120	11389
1808	2011.01.31	10160	180	10210	10240	10120	13679
1809	2011.01.28	9980	265	10025	10050	9950	40212
1810	2011.01.27	10245	105	10230	10245	10205	5748
1811	2011.01.26	10140	0	10120	10150	10120	4238
1812	2011.01.25	10140	135	10190	10190	10110	28599
1813	2011.01.24	10275	40	10145	10335	10145	7776
1814	2011.01.21	10235	190	10280	10280	10230	14582
1815	2011.01.20	10425	15	10430	10430	10390	8318
1816	2011.01.19	10440	265	10395	10445	10395	14650
1817	2011.01.18	10175	175	10170	10195	10150	43995
1818	2011.01.17	10350	140	10380	10380	10330	39407
1819	2011.01.14	10490	40	10480	10490	10455	23301
1820	2011.01.13	10530	15	10550	10560	10530	12352
1821	2011.01.12	10545	60	10525	10560	10510	16845
1822	2011.01.11	10485	20	10480	10495	10455	15852
1823	2011.01.10	10465	60	10445	10480	10420	15969
1824	2011.01.07	10405	90	10450	10450	10405	22234
1825	2011.01.06	10495	40	10495	10500	10460	30463
1826	2011.01.05	10535	270	10540	10540	10485	39816
1827	2011.01.04	10805	50	10785	10805	10760	30921
1828	2011.01.03	10855	75	10830	10855	10830	10178
1829	2010.12.30	10780	60	10760	10780	10740	5409
1830	2010.12.29	10720	130	10720	10750	10685	66612
1831	2010.12.28	10590	90	10540	10605	10540	11530
1832	2010.12.27	10500	30	10420	10500	10405	3795
1833	2010.12.24	10530	40	10520	10530	10520	12669
1834	2010.12.23	10570	10	10565	10575	10550	5267
1835	2010.12.22	10580	40	10575	10590	10565	11751
1836	2010.12.21	10540	10	10550	10565	10535	5907
1837	2010.12.20	10550	75	10510	10580	10510	78270
1838	2010.12.17	10475	45	10440	10480	10415	23143
1839	2010.12.16	10520	95	10565	10575	10505	33211
1840	2010.12.15	10615	65	10645	10645	10600	17109
1841	2010.12.14	10680	110	10620	10700	10590	79624
1842	2010.12.13	10570	25	10535	10570	10525	8363
1843	2010.12.10	10595	35	10545	10595	10545	5896
1844	2010.12.09	10560	40	10535	10570	10525	13999
1845	2010.12.08	10600	220	10675	10690	10590	28562
1846	2010.12.07	10820	70	10840	10840	10795	13852
1847	2010.12.06	10750	160	10730	10760	10720	10092
1848	2010.12.03	10590	5	10575	10605	10560	4839
1849	2010.12.02	10585	10	10565	10600	10565	9232
1850	2010.12.01	10595	195	10470	10600	10470	22911
1851	2010.11.30	10400	80	10395	10425	10375	2998
1852	2010.11.29	10320	100	10300	10345	10250	4520
1853	2010.11.26	10420	30	10430	10445	10410	9304
1854	2010.11.25	10450	40	10460	10470	10430	3533
1855	2010.11.24	10490	145	10465	10490	10435	16224
1856	2010.11.23	10345	40	10380	10400	10345	4677
1857	2010.11.22	10385	65	10360	10385	10335	6245
1858	2010.11.19	10320	0	10365	10385	10310	7264
1859	2010.11.18	10320	145	10240	10320	10240	24688
1860	2010.11.17	10175	205	10190	10200	10130	24971
1861	2010.11.16	10380	40	10355	10395	10320	5620
1862	2010.11.15	10420	145	10440	10500	10415	18486
1863	2010.11.12	10565	155	10730	10735	10540	72605
1864	2010.11.11	10720	40	10675	10730	10655	6617
1865	2010.11.10	10680	90	10660	10715	10645	30569
1866	2010.11.09	10770	150	10710	10785	10705	11407
1867	2010.11.08	10620	10	10640	10675	10595	121471
1868	2010.11.05	10610	275	10585	10620	10570	19100
1869	2010.11.04	10335	0	10295	10340	10275	20230
1870	2010.11.03	10335	5	10355	10355	10305	11511
1871	2010.11.02	10340	50	10400	10400	10315	7193
1872	2010.11.01	10390	150	10385	10395	10350	7727
1873	2010.10.29	10240	125	10235	10240	10215	7398
1874	2010.10.28	10115	50	10110	10125	10095	17420
1875	2010.10.27	10165	45	10220	10245	10165	14994
1876	2010.10.26	10210	20	10225	10245	10200	14583
1877	2010.10.25	10230	100	10175	10230	10160	8379
1878	2010.10.22	10130	105	10115	10130	10100	13049
1879	2010.10.21	10235	20	10275	10280	10220	13010
1880	2010.10.20	10215	195	10175	10235	10170	21030
1881	2010.10.19	10410	25	10435	10445	10400	29913
1882	2010.10.18	10385	135	10425	10425	10345	32736
1883	2010.10.15	10520	5	10535	10535	10490	24024
1884	2010.10.14	10525	180	10485	10530	10480	40903
1885	2010.10.13	10345	70	10310	10350	10310	6499
1886	2010.10.12	10275	60	10335	10335	10275	26140
1887	2010.10.11	10335	165	10345	10345	10305	6554
1888	2010.10.08	10170	165	10190	10200	10135	24222
1889	2010.10.07	10335	50	10270	10340	10260	17231
